118	美国	4278	安克雷奇	4278
118	美国	4275	圣西蒙	4275
118	美国	4274	克利夫兰	4274
118	美国	4271	明尼阿波利斯	4271
118	美国	4269	棕榈泉	4269
118	美国	4268	太浩湖	4268
118	美国	4265	半月湾	4265
118	美国	4264	西礁岛	4264
118	美国	4262	纳帕	4262
118	美国	4259	长岛	4259
118	美国	4258	凤凰城	4258
118	美国	4257	达拉斯	4257
118	美国	4255	佛罗里达群岛	4255
118	美国	4252	佩吉市	4252
118	美国	4250	伯克利	4250
118	美国	4249	卡梅尔	4249
118	美国	4248	大瑟尔	4248
118	美国	4243	水牛城	4243
118	美国	4242	圣巴巴拉	4242
118	美国	4240	纽黑文	4240
118	美国	4239	新奥尔良	4239
118	美国	4238	夏延	4238
118	美国	4237	麦迪逊	4237
118	美国	4236	查尔斯顿	4236
118	美国	4234	里士满	4234
118	美国	4233	奥斯汀	4233
118	美国	4227	塞勒姆	4227
118	美国	4226	俄克拉何马城	4226
118	美国	4225	哥伦布	4225
118	美国	4223	纳罗利	4223
118	美国	4222	奥尔巴尼	4222
118	美国	4221	圣达菲	4221
118	美国	4220	特伦顿	4220
118	美国	4219	康科德	4219
118	美国	4217	林肯	4217
118	美国	4215	杰斐逊城	4215
118	美国	4214	杰克逊	4214
118	美国	4212	安纳波利斯	4212
118	美国	4211	奥古斯塔	4211
118	美国	4210	巴吞鲁日	4210
118	美国	4208	得梅因	4208
118	美国	4207	印第安纳波利斯	4207
118	美国	4206	斯普林菲尔德	4206
118	美国	4205	博伊西	4205
118	美国	4203	塔拉哈西	4203
118	美国	4202	多佛	4202
118	美国	4201	哈特福德	4201
118	美国	4200	萨克拉门托	4200
118	美国	4199	小石城	4199
118	美国	4195	大西洋城	4195
118	美国	4194	波特兰	4194
118	美国	4193	巴尔的摩	4193
118	美国	4192	圣何塞	4192
118	美国	4191	盐湖城	4191
118	美国	4190	亚特兰大	4190
118	美国	4189	丹佛	4189
118	美国	4188	休斯顿	4188
118	美国	4187	圣安东尼奥	4187
118	美国	4186	匹兹堡	4186
118	美国	4185	圣路易斯	4185
118	美国	4184	堪萨斯城	4184
118	美国	4183	底特律	4183
118	美国	4182	圣迭戈	4182
118	美国	3168	科罗拉多大峡谷	3168
118	美国	3165	优胜美地	3165
118	美国	3164	黄石国家公园	3164
118	美国	3108	费城	3108
118	美国	3106	华盛顿	3106
118	美国	2404	夏威夷	2404
118	美国	2403	波士顿	2403
118	美国	2402	迈阿密	2402
118	美国	2401	奥兰多	2401
118	美国	2400	芝加哥	2400
118	美国	2399	西雅图	2399
118	美国	2398	拉斯维加斯	2398
118	美国	2397	洛杉矶	2397
118	美国	2396	旧金山	2396
118	美国	2395	纽约	2395
118	美国	2332	美国	2332
119	尼泊尔	3411	帕坦	3411
119	尼泊尔	3410	巴德岗	3410
119	尼泊尔	3409	博卡拉	3409
119	尼泊尔	3408	加德满都	3408
119	尼泊尔	3406	蓝毗尼	3406
119	尼泊尔	2333	尼泊尔	2333
120	塞舌尔	2334	塞舌尔	2334
121	法属玻利尼西亚	2405	大溪地	2405
122	印度	3324	金奈	3324
122	印度	3323	班加罗尔	3323
122	印度	3322	克久拉霍	3322
122	印度	3321	杰伊瑟尔梅尔	3321
122	印度	3320	阿姆利则	3320
122	印度	3319	加尔各答	3319
122	印度	3318	拉贾斯坦邦	3318
122	印度	3317	德里	3317
122	印度	3316	焦特布尔	3316
122	印度	3315	乌代布尔	3315
122	印度	3314	印度	3314
122	印度	2411	斋浦尔	2411
122	印度	2410	阿格拉	2410
122	印度	2409	孟买	2409
122	印度	2408	瓦拉纳西	2408
122	印度	2407	新德里	2407
123	加拿大	3301	加拿大	3301
123	加拿大	3300	惠斯勒	3300
123	加拿大	3299	埃德蒙顿	3299
123	加拿大	3298	金斯顿	3298
123	加拿大	3295	尼亚加拉湖边小镇	3295
123	加拿大	3294	卡尔加里	3294
123	加拿大	3291	班夫国家公园	3291
123	加拿大	3288	不列颠哥伦比亚省	3288
123	加拿大	3287	安大略省	3287
123	加拿大	3286	魁北克	3286
123	加拿大	3285	维多利亚	3285
123	加拿大	2416	渥太华	2416
123	加拿大	2415	温哥华	2415
123	加拿大	2414	尼亚加拉瀑布	2414
123	加拿大	2413	多伦多	2413
123	加拿大	2412	蒙特娄	2412
124	奥地利	3396	哈尔施塔特	3396
124	奥地利	3395	格拉茨	3395
124	奥地利	3394	圣沃尔夫冈	3394
124	奥地利	3393	巴德依舍	3393
124	奥地利	3392	林茨	3392
124	奥地利	3391	奥地利	3391
124	奥地利	2419	因斯布鲁克	2419
124	奥地利	2418	萨尔兹堡	2418
124	奥地利	2417	维也纳	2417
125	比利时	4046	列日	4046
125	比利时	4045	鲁汶	4045
125	比利时	4044	根特	4044
125	比利时	4043	比利时	4043
125	比利时	2422	安特卫普	2422
125	比利时	2421	布鲁日	2421
125	比利时	2420	布鲁塞尔	2420
126	德国	3472	因戈尔施塔特	3472
126	德国	3471	威斯巴登	3471
126	德国	3470	吕德斯海姆	3470
126	德国	3469	杜伊斯堡	3469
126	德国	3468	卡尔斯鲁厄	3468
126	德国	3467	林道	3467
126	德国	3466	雷根斯堡	3466
126	德国	3465	魏玛	3465
126	德国	3464	乌尔姆	3464
126	德国	3463	吕贝克	3463
126	德国	3462	特里尔	3462
126	德国	3460	奥格斯堡	3460
126	德国	3459	多特蒙德	3459
126	德国	3458	曼海姆	3458
126	德国	3457	班贝格	3457
126	德国	3456	埃森	3456
126	德国	3455	康斯坦茨	3455
126	德国	3453	哥廷根	3453
126	德国	3452	沃尔夫斯堡	3452
126	德国	3451	亚琛	3451
126	德国	3450	莱茵兰-普法尔茨	3450
126	德国	3449	维尔茨堡	3449
126	德国	3448	科布伦茨	3448
126	德国	3447	波茨坦	3447
126	德国	3446	巴登-巴登	3446
126	德国	3444	贝希特斯加登	3444
126	德国	3443	纽伦堡	3443
126	德国	3442	德累斯顿	3442
126	德国	3440	北莱茵-威斯特法伦	3440
126	德国	3439	斯图加特	3439
126	德国	3438	莱比锡	3438
126	德国	3437	罗滕堡	3437
126	德国	3436	美因茨	3436
126	德国	3435	波恩	3435
126	德国	3434	不莱梅	3434
126	德国	3433	汉诺威	3433
126	德国	3432	弗莱堡	3432
126	德国	3431	德国	3431
126	德国	3118	杜塞尔多夫	3118
126	德国	3116	福森	3116
126	德国	3112	海德堡	3112
126	德国	2427	慕尼黑	2427
126	德国	2426	法兰克福	2426
126	德国	2425	科隆	2425
126	德国	2424	汉堡	2424
126	德国	2423	柏林	2423
127	荷兰	4345	福伦丹	4345
127	荷兰	4344	格罗宁根	4344
127	荷兰	4343	埃因霍温	4343
127	荷兰	4342	马斯特里赫特	4342
127	荷兰	4341	莱顿	4341
127	荷兰	4340	代尔夫特	4340
127	荷兰	4339	乌得勒支	4339
127	荷兰	4338	羊角村	4338
127	荷兰	4337	荷兰	4337
127	荷兰	2430	海牙	2430
127	荷兰	2429	鹿特丹	2429
127	荷兰	2428	阿姆斯特丹	2428
128	捷克	4014	库特纳霍拉	4014
128	捷克	4013	捷克克鲁姆洛夫	4013
128	捷克	4012	捷克	4012
128	捷克	2433	布尔诺	2433
128	捷克	2432	卡罗维瓦立	2432
128	捷克	2431	布拉格	2431
129	葡萄牙	4391	马德拉群岛	4391
129	葡萄牙	4353	卡斯凯什	4353
129	葡萄牙	4352	辛特拉	4352
129	葡萄牙	4351	葡萄牙	4351
129	葡萄牙	2435	波尔图	2435
129	葡萄牙	2434	里斯本	2434
130	瑞典	4135	瑞典	4135
130	瑞典	4134	乌普萨拉	4134
130	瑞典	4133	阿比斯库	4133
130	瑞典	4132	赫尔辛堡	4132
130	瑞典	4131	基律纳	4131
130	瑞典	4130	斯科纳	4130
130	瑞典	2438	马尔默	2438
130	瑞典	2437	哥德堡	2437
130	瑞典	2436	斯德哥尔摩	2436
131	瑞士	4156	圣莫里茨	4156
131	瑞士	4154	圣加仑	4154
131	瑞士	4152	英格堡	4152
131	瑞士	4151	布里恩茨	4151
131	瑞士	4150	沙夫豪森	4150
131	瑞士	4149	文根	4149
131	瑞士	4148	格林德瓦	4148
131	瑞士	4147	沃韦	4147
131	瑞士	4146	图恩	4146
131	瑞士	4144	劳特布龙嫩	4144
131	瑞士	4143	施皮茨	4143
131	瑞士	4142	巴塞尔	4142
131	瑞士	4141	瓦莱州	4141
131	瑞士	4140	蒙特勒	4140
131	瑞士	4139	伯尔尼高地	4139
131	瑞士	4138	采尔马特	4138
131	瑞士	4137	卢加诺	4137
131	瑞士	4136	瑞士	4136
131	瑞士	3122	洛桑	3122
131	瑞士	2443	伯尔尼	2443
131	瑞士	2442	卢塞恩	2442
131	瑞士	2441	因特拉肯	2441
131	瑞士	2440	日内瓦	2440
131	瑞士	2439	苏黎世	2439
132	土耳其	3356	西戴	3356
132	土耳其	3355	恰纳卡莱	3355
132	土耳其	3354	赛尔丘克	3354
132	土耳其	3353	博德鲁姆	3353
132	土耳其	3352	开塞利	3352
132	土耳其	3350	库萨达斯	3350
132	土耳其	3349	费特希耶	3349
132	土耳其	3348	格雷梅	3348
132	土耳其	3347	卡帕多奇亚	3347
132	土耳其	3346	土耳其	3346
132	土耳其	2448	棉花堡	2448
132	土耳其	2447	伊兹密尔	2447
132	土耳其	2446	安卡拉	2446
132	土耳其	2445	安塔丽亚	2445
132	土耳其	2444	伊斯坦布尔	2444
133	西班牙	4374	格拉纳达	4374
133	西班牙	4373	阿维拉	4373
133	西班牙	4372	毕尔巴鄂	4372
133	西班牙	4371	阿拉贡自治区	4371
133	西班牙	4370	萨拉戈萨	4370
133	西班牙	4369	巴利阿里群岛	4369
133	西班牙	4368	萨拉曼卡	4368
133	西班牙	4367	巴斯克自治区	4367
133	西班牙	4366	马拉加	4366
133	西班牙	4365	龙达	4365
133	西班牙	4364	科尔多瓦	4364
133	西班牙	4362	塞哥维亚	4362
133	西班牙	4361	托莱多	4361
133	西班牙	4360	卡斯蒂利亚-莱昂	4360
133	西班牙	4359	卡斯蒂利亚-拉曼恰	4359
133	西班牙	4356	西班牙	4356
133	西班牙	3304	加那利群岛	3304
133	西班牙	2452	马略卡岛	2452
133	西班牙	2451	塞维利亚	2451
133	西班牙	2450	马德里	2450
133	西班牙	2449	巴塞罗纳	2449
134	希腊	3428	奥林匹亚	3428
134	希腊	3426	希腊	3426
134	希腊	2456	米科诺斯	2456
134	希腊	2455	雅典	2455
134	希腊	2454	圣托里尼	2454
134	希腊	2453	克里特	2453
135	匈牙利	3305	匈牙利	3305
135	匈牙利	2457	布达佩斯	2457
136	意大利	3500	贝加莫	3500
136	意大利	3499	阿西西	3499
136	意大利	3498	翁布里亚大区	3498
136	意大利	3497	普利亚大区	3497
136	意大利	3496	佩鲁贾	3496
136	意大利	3495	卡塔尼亚	3495
136	意大利	3494	陶尔米纳	3494
136	意大利	3493	波西塔诺	3493
136	意大利	3492	里米尼	3492
136	意大利	3491	帕勒莫	3491
136	意大利	3490	圣吉米亚诺	3490
136	意大利	3489	拉斯佩齐亚	3489
136	意大利	3488	卡普里岛	3488
136	意大利	3487	阿马尔菲	3487
136	意大利	3486	卢卡	3486
136	意大利	3485	索伦托	3485
136	意大利	3484	西西里岛	3484
136	意大利	3483	科莫	3483
136	意大利	3482	热那亚	3482
136	意大利	3481	博洛尼亚	3481
136	意大利	3480	锡耶纳	3480
136	意大利	3479	五渔村	3479
136	意大利	3478	伦巴第大区	3478
136	意大利	3477	托斯卡纳	3477
136	意大利	3476	维罗纳	3476
136	意大利	3475	庞贝	3475
136	意大利	3474	意大利	3474
136	意大利	3124	米兰	3124
136	意大利	2463	都灵	2463
136	意大利	2462	比萨	2462
136	意大利	2461	那不勒斯	2461
136	意大利	2460	威尼斯	2460
136	意大利	2459	佛罗伦萨	2459
136	意大利	2458	罗马	2458
137	英国	4335	兰卡斯特	4335
137	英国	4333	普利茅斯	4333
137	英国	4332	伯恩茅斯	4332
137	英国	4331	阿伯丁	4331
137	英国	4330	埃文河畔斯特拉福德	4330
137	英国	4329	温彻斯特	4329
137	英国	4328	坎特伯雷	4328
137	英国	4327	斯旺西	4327
137	英国	4326	莱斯特	4326
137	英国	4325	威廉堡	4325
137	英国	4324	斯特灵	4324
137	英国	4323	切斯特	4323
137	英国	4322	怀特岛	4322
137	英国	4321	朴次茅斯	4321
137	英国	4320	圣安德鲁斯	4320
137	英国	4319	南安普敦	4319
137	英国	4318	因弗内斯	4318
137	英国	4317	考文垂	4317
137	英国	4316	温德米尔和波尼斯	4316
137	英国	4314	谢菲尔德	4314
137	英国	4313	天空之岛	4313
137	英国	4312	布里斯托	4312
137	英国	4311	加迪夫	4311
137	英国	4309	尼斯湖	4309
137	英国	4308	格拉斯哥	4308
137	英国	4307	纽卡斯尔	4307
137	英国	4306	布莱顿	4306
137	英国	4305	利兹	4305
137	英国	4304	温莎	4304
137	英国	4303	诺丁汉	4303
137	英国	4302	苏格兰高地	4302
137	英国	4301	伯明翰	4301
137	英国	4300	贝尔法斯特	4300
137	英国	4299	英国	4299
137	英国	3128	约克	3128
137	英国	3125	巴斯	3125
137	英国	2469	利物浦	2469
137	英国	2468	牛津	2468
137	英国	2467	曼彻斯特	2467
137	英国	2466	剑桥	2466
137	英国	2465	爱丁堡	2465
137	英国	2464	伦敦	2464
138	爱尔兰	4123	高威	4123
138	爱尔兰	4122	爱尔兰	4122
138	爱尔兰	2471	基拉尼	2471
138	爱尔兰	2470	都柏林	2470
139	埃及	3372	沙姆沙伊赫	3372
139	埃及	3371	胡尔格达	3371
139	埃及	3367	埃及	3367
139	埃及	2475	卢克索	2475
139	埃及	2474	亚斯文	2474
139	埃及	2473	亚历山大	2473
139	埃及	2472	开罗	2472
140	摩洛哥	4017	菲斯	4017
140	摩洛哥	4016	摩洛哥	4016
140	摩洛哥	2477	卡萨布兰卡	2477
140	摩洛哥	2476	马拉喀什	2476
141	南非	3308	太阳城	3308
141	南非	3307	南非	3307
141	南非	2480	比勒陀利亚	2480
141	南非	2479	约翰内斯堡	2479
141	南非	2478	开普敦	2478
142	墨西哥	3387	图卢姆	3387
142	墨西哥	3384	尤卡坦半岛	3384
142	墨西哥	3383	墨西哥	3383
142	墨西哥	2482	坎坤	2482
142	墨西哥	2481	墨西哥城	2481
143	巴西	3423	伊瓜苏市	3423
143	巴西	3422	巴西	3422
143	巴西	2484	圣保罗	2484
143	巴西	2483	里约热内卢	2483
144	阿根廷	4385	阿根廷	4385
144	阿根廷	2485	布宜诺斯艾利斯	2485
145	智利	4039	智利	4039
145	智利	2486	圣地亚哥	2486
146	秘鲁	4168	秘鲁	4168
146	秘鲁	2489	马丘比丘	2489
146	秘鲁	2488	利马	2488
146	秘鲁	2487	库斯科	2487
147	老挝	3222	巴色	3222
147	老挝	3221	会晒	3221
147	老挝	3219	万象	3219
147	老挝	3218	琅勃拉邦	3218
147	老挝	2490	老挝	2490
148	黎巴嫩	2491	黎巴嫩	2491
149	文莱	2492	文莱	2492
150	缅甸	3225	曼德勒	3225
150	缅甸	3224	蒲甘	3224
150	缅甸	3223	仰光	3223
150	缅甸	2493	缅甸	2493
151	以色列	3248	海法	3248
151	以色列	3247	特拉维夫	3247
151	以色列	3246	耶路撒冷	3246
151	以色列	2494	以色列	2494
152	约旦	4177	杰拉什	4177
152	约旦	4176	亚喀巴	4176
152	约旦	4175	死海	4175
152	约旦	4174	佩特拉	4174
152	约旦	4173	安曼	4173
152	约旦	2495	约旦	2495
153	埃塞尔比亚	2496	埃塞俄比亚	2496
154	肯尼亚	4291	纳库鲁	4291
154	肯尼亚	4290	马赛马拉国家保护区	4290
154	肯尼亚	4289	内罗毕	4289
154	肯尼亚	2497	肯尼亚	2497
155	马达加斯加	2498	马达加斯加	2498
156	坦桑尼亚	3366	阿鲁沙	3366
156	坦桑尼亚	2499	坦桑尼亚	2499
157	哥斯达黎加	2500	哥斯达黎加	2500
158	牙买加	2501	牙买加	2501
159	帕劳	2502	帕劳	2502
160	阿联酋	4387	沙迦	4387
160	阿联酋	4386	阿联酋	4386
160	阿联酋	3146	阿布扎比	3146
160	阿联酋	3145	迪拜	3145
161	丹麦	3237	奥胡斯	3237
161	丹麦	3236	欧登塞	3236
161	丹麦	3235	赫尔辛格	3235
161	丹麦	3234	丹麦	3234
161	丹麦	3149	哥本哈根	3149
162	俄罗斯	3264	伊尔库茨克	3264
162	俄罗斯	3263	弗拉基米尔	3263
162	俄罗斯	3262	叶卡捷琳堡	3262
162	俄罗斯	3259	海参葳	3259
162	俄罗斯	3258	俄罗斯	3258
162	俄罗斯	3151	圣彼得堡	3151
162	俄罗斯	3150	莫斯科	3150
163	梵蒂冈	3152	梵蒂冈	3152
164	芬兰	4296	图尔库	4296
164	芬兰	4295	罗瓦涅米	4295
164	芬兰	4294	芬兰	4294
164	芬兰	3154	赫尔辛基	3154
165	摩纳哥	3156	摩纳哥	3156
166	挪威	4010	特罗姆瑟	4010
166	挪威	4009	斯塔万格	4009
166	挪威	4007	松恩峡湾	4007
166	挪威	4006	卑尔根	4006
166	挪威	4005	挪威	4005
166	挪威	3163	奥斯陆	3163
167	朝鲜	3180	平壤	3180
167	朝鲜	3179	朝鲜	3179
168	克罗地亚	3270	斯普利特	3270
168	克罗地亚	3269	杜布罗夫尼克	3269
168	克罗地亚	3268	萨格勒布	3268
168	克罗地亚	3267	克罗地亚	3267
169	冰岛	3276	雷克雅未克	3276
169	冰岛	3275	维克	3275
169	冰岛	3273	冰岛	3273
170	列支敦士登	3280	瓦杜兹	3280
170	列支敦士登	3279	列支敦士登	3279
171	巴哈马	3415	巴哈马	3415
171	巴哈马	3414	拿骚	3414
172	埃塞俄比亚	3375	亚的斯亚贝巴	3375
173	塞尔维亚	3380	贝尔格莱德	3380
173	塞尔维亚	3379	塞尔维亚	3379
174	拉脱维亚	4004	里加	4004
174	拉脱维亚	4003	拉脱维亚	4003
175	保加利亚	3266	索非亚	3266
175	保加利亚	3265	保加利亚	3265
176	卢森堡	3313	卢森堡市	3313
176	卢森堡	3312	卢森堡	3312
177	斯洛伐克	4020	布拉迪斯拉发	4020
177	斯洛伐克	4019	斯洛伐克	4019
178	斯洛文尼亚	4022	卢布尔雅那	4022
178	斯洛文尼亚	4021	斯洛文尼亚	4021
179	波兰	4091	克拉科夫	4091
179	波兰	4090	华沙	4090
179	波兰	4089	波兰	4089
180	爱沙尼亚	4125	塔林	4125
180	爱沙尼亚	4124	爱沙尼亚	4124
181	白俄罗斯	4162	明斯克	4162
181	白俄罗斯	4161	白俄罗斯	4161
182	立陶宛	4171	维尔纽斯	4171
182	立陶宛	4170	立陶宛	4170
183	罗马尼亚	4181	布加勒斯特	4181
183	罗马尼亚	4180	罗马尼亚	4180
184	阿尔巴尼亚	4383	地拉那	4383
184	阿尔巴尼亚	4382	阿尔巴尼亚	4382
185	马其顿	4390	斯科普里	4390
185	马其顿	4389	马其顿	4389
186	马耳他	4410	瓦莱塔	4410
186	马耳他	4409	马耳他	4409
187	伊朗	3255	卡尚	3255
187	伊朗	3254	亚兹德	3254
187	伊朗	3253	设拉子	3253
187	伊朗	3252	伊斯法罕	3252
187	伊朗	3251	德黑兰	3251
187	伊朗	3250	伊朗	3250
188	古巴	3338	巴拉德罗	3338
188	古巴	3337	哈瓦那	3337
188	古巴	3336	古巴	3336
189	波多黎各	4093	圣胡安	4093
189	波多黎各	4092	波多黎各	4092
190	蒙古	3178	蒙古	3178
191	不丹	3231	不丹	3231
192	东帝汶	3232	东帝汶	3232
193	乌克兰	3238	乌克兰	3238
194	乌兹别克斯坦	3239	乌兹别克斯坦	3239
195	乌干达	3240	乌干达	3240
196	乌拉圭	3241	乌拉圭	3241
197	亚美尼亚	3244	亚美尼亚	3244
198	亚速尔群岛	3245	亚速尔群岛	3245
